objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,redshift,redshift_err,class
1237650370475852692,24.23561,22.73292,21.01359,19.77173,19.22204,0.2153137,0.167771,0.1160632,0.0862474,0.06415223,0.6207672,0.0002398545,GALAXY
1237650370475917972,22.49639,21.69462,20.40541,19.56797,19.06903,0.276641,0.2155568,0.1491212,0.110813,0.08242454,0.5448882,0.0001373109,GALAXY
1237650370475918092,22.96438,22.86686,21.27079,20.2838,19.79288,0.2365842,0.1843448,0.1275289,0.09476762,0.0704897,0.6259983,0.0001804117,GALAXY
1237650370475983080,24.10465,21.42308,19.46838,18.78602,18.23147,0.2682345,0.2090065,0.1445897,0.1074457,0.07991984,0.4352074,7.614316e-05,GALAXY
1237650370475983234,22.71647,21.74969,19.7981,18.70718,18.23425,0.2754168,0.2146029,0.1484613,0.1103227,0.08205979,0.5447583,0.000145161,GALAXY
1237650370475983288,24.1357,22.11256,20.76485,19.86367,19.49571,0.2717368,0.2117355,0.1464776,0.1088486,0.08096334,0.5835398,0.000278445,GALAXY
1237650370475983300,22.81167,21.44077,20.19887,19.36766,19.21096,0.2788772,0.2172992,0.1503266,0.1117088,0.08309079,0.4774076,0.0001192867,GALAXY
1237650370480636077,20.37033,18.26316,17.0164,16.53605,16.18131,0.09533059,0.07428095,0.05138722,0.03818621,0.02840352,0.1684203,4.617987e-05,GALAXY
1237650370476048716,24.20066,21.31306,19.41265,18.68199,18.29199,0.2800836,0.2182393,0.1509769,0.112192,0.08345026,0.4140875,5.779699e-05,GALAXY
1237650370476049357,23.02048,22.39573,20.71627,19.56859,19.05614,0.2569896,0.2002445,0.1385282,0.1029413,0.07656944,0.60956,0.0001371073,GALAXY
1237650370476049413,23.77118,23.26946,21.23777,20.14147,19.80546,0.2584754,0.2014023,0.1393292,0.1035365,0.07701213,0.5892601,0.0001790149,GALAXY
1237650370470805538,24.43928,22.95849,20.88338,19.73904,19.23888,0.1641758,0.1279247,0.08849768,0.06576326,0.04891578,0.563213,0.000125172,GALAXY
1237650370476114433,23.33109,21.68214,19.96073,19.02033,18.39601,0.238769,0.1860472,0.1287066,0.09564276,0.07114065,0.5419986,8.265107e-05,GALAXY
1237650370476114490,22.99331,21.3642,20.17062,19.35579,19.10296,0.271685,0.2116951,0.1464497,0.1088278,0.08094791,0.5635043,3.970988e-05,GALAXY
1237650370476114500,22.53831,22.1996,22.14672,22.14814,21.65381,0.2666424,0.2077659,0.1437315,0.1068079,0.07944547,0.5478455,0.0001526762,GALAXY
1237650370470871543,23.16875,21.10847,19.33737,18.54742,18.14074,0.1667349,0.1299187,0.08987717,0.06678837,0.04967828,0.4303396,7.399049e-05,GALAXY
1237650370476114565,24.17988,22.86644,21.46944,20.4624,19.74961,0.2691926,0.2097531,0.1451062,0.1078295,0.0802053,0.5504304,0.0001517814,GALAXY
1237650370476114643,24.46737,22.67821,20.34452,19.24265,18.57996,0.2635823,0.2053815,0.142082,0.1055822,0.07853372,0.5468265,0.0002093017,GALAXY
1237650370476179770,21.59496,19.62854,18.05683,17.36772,16.99995,0.2461403,0.1917908,0.13268,0.09859546,0.07333691,0.2921765,3.312165e-05,GALAXY
1237650370476180119,24.13498,22.68341,21.09229,19.93945,19.52181,0.2816963,0.2194959,0.1518462,0.112838,0.08393075,0.600605,0.0001208303,GALAXY
1237650370471068034,23.97598,22.57781,20.68099,19.70662,19.26278,0.1982564,0.15448,0.1068686,0.0794148,0.05907002,0.459084,0.0001223308,GALAXY
1237650370471068281,22.69559,21.93256,20.10849,19.20173,18.6185,0.1966664,0.1532411,0.1060115,0.07877792,0.0585963,0.4693717,0.000159955,GALAXY
1237650370476180215,23.30021,22.2571,21.59587,21.22078,20.82677,0.2757616,0.2148716,0.1486471,0.1104608,0.08216251,0.2567995,3.919568e-05,GALAXY
1237650370476180249,22.77592,22.06407,20.52938,19.66956,19.09295,0.2352867,0.1833338,0.1268295,0.09424789,0.07010311,0.4293006,0.0001099777,GALAXY
1237650370476180254,23.35146,22.07098,20.50548,19.70779,19.3087,0.2262356,0.1762813,0.1219506,0.09062234,0.06740638,0.4215809,0.0001199045,GALAXY
1237650370476180284,23.48429,21.51943,19.78058,18.96951,18.59097,0.2601772,0.2027283,0.1402465,0.1042182,0.07751919,0.4251686,8.33461e-05,GALAXY
1237650370476180365,23.75087,21.17436,19.78707,19.019,18.49706,0.2235498,0.1741885,0.1205028,0.08954649,0.06660613,0.4280955,0.0001020977,GALAXY
1237650370476180455,22.61587,21.86666,20.95103,20.01445,19.4005,0.2234406,0.1741034,0.1204439,0.08950276,0.06657361,0.6941646,0.0001110476,GALAXY
1237650370476180492,22.03734,21.83882,20.52778,19.46508,18.95685,0.2335113,0.1819504,0.1258725,0.09353673,0.06957415,0.5541784,0.0001616851,GALAXY
1237650370476180549,24.13764,22.88791,21.00364,19.8836,19.38639,0.2370411,0.1847008,0.1277752,0.09495065,0.07062583,0.5455383,0.0001426718,GALAXY
1237650370476245310,23.47629,21.20451,19.36475,18.56231,18.12809,0.2294245,0.178766,0.1236695,0.09189969,0.06835648,0.4274765,8.555938e-05,GALAXY
1237650370476245842,22.55566,22.66241,21.78279,20.01158,20.2049,0.2296408,0.1789345,0.1237861,0.09198634,0.06842093,0.7618574,0.0001259695,GALAXY
1237650370476311007,22.78928,22.1805,20.42668,19.61432,19.27465,0.2110344,0.1644365,0.1137564,0.08453322,0.06287719,0.4316616,9.772657e-05,GALAXY
1237650370476311034,24.70982,22.39388,20.58976,19.77135,19.26794,0.2219168,0.172916,0.1196225,0.08889236,0.06611958,0.4387659,0.0001291226,GALAXY
1237650370476311080,22.53796,22.73301,20.69802,19.73727,19.17654,0.2199094,0.1713519,0.1185404,0.08808826,0.06552148,0.6303937,0.00010266,GALAXY
1237650370476311234,24.15694,22.09956,20.62333,19.76033,19.33507,0.2290645,0.1784855,0.1234755,0.09175549,0.06824923,0.4351944,0.0001449764,GALAXY
1237650370476311353,24.84545,23.08,21.23993,20.20341,19.82103,0.2115303,0.164823,0.1140238,0.08473189,0.06302496,0.5285733,0.0001411298,GALAXY
1237650370476376098,21.17068,19.82723,19.07712,18.31298,18.29741,0.2341615,0.1824571,0.126223,0.09379718,0.06976787,0.3696544,6.832096e-05,GALAXY
1237650370476376302,22.04445,20.60178,18.88997,18.29472,17.91005,0.2416058,0.1882576,0.1302357,0.09677911,0.07198588,0.3268797,4.116834e-05,GALAXY
1237650370476376402,24.22758,23.40585,21.23203,19.95878,19.56494,0.2242492,0.1747335,0.1208798,0.08982665,0.06681453,0.5993292,0.0001792066,GALAXY
1237650370476376621,22.70996,22.3659,20.66006,19.80478,19.64514,0.2459122,0.1916132,0.1325571,0.09850413,0.07326897,0.4273296,0.0001322663,GALAXY
1237650370476376836,23.2508,23.01923,20.99652,19.93103,19.46544,0.2275753,0.1773252,0.1226727,0.09115899,0.06780554,0.549937,0.0002308989,GALAXY
1237650370476441740,23.68824,20.81636,19.17845,18.44523,17.89362,0.2233098,0.1740015,0.1203735,0.08945037,0.06653465,0.4227495,5.221974e-05,GALAXY
1237650370476441980,22.69169,22.21,20.51041,19.53829,19.0512,0.223192,0.1739097,0.1203099,0.08940316,0.06649952,0.5022173,0.0001029461,GALAXY
1237650370476507357,23.19154,20.40799,18.66925,18.03103,17.6578,0.2053164,0.1599812,0.1106742,0.08224282,0.06117355,0.3324508,4.800063e-05,GALAXY
1237650370476507641,24.95424,22.2901,20.86795,20.06621,19.44538,0.2114368,0.1647501,0.1139734,0.08469442,0.0629971,0.4717258,0.0001317877,GALAXY
1237650370476507648,23.62799,22.03933,20.30297,19.4702,19.02353,0.2106127,0.164108,0.1135291,0.08436432,0.06275155,0.4729334,7.879672e-05,GALAXY
1237649961385328957,22.31748,21.33006,19.77721,19.16278,18.84232,0.3475517,0.2708099,0.1873451,0.1392175,0.1035522,0.3177834,8.599228e-05,GALAXY
1237649961385329025,20.38905,19.59638,18.63303,18.28114,17.89343,0.3380558,0.2634108,0.1822264,0.1354137,0.1007229,0.2691104,2.228041e-05,GALAXY
1237649961385329059,21.78277,20.78906,19.47913,18.98602,18.54771,0.3435513,0.2676929,0.1851887,0.137615,0.1023603,0.4057549,0.0001068441,GALAXY
1237649961385394346,22.58402,20.733,19.29024,18.68381,18.45166,0.3508773,0.2734012,0.1891377,0.1405496,0.1045431,0.2726282,6.137265e-05,GALAXY
1237649961385394353,18.44736,17.1442,16.541,16.14132,15.92514,0.3724206,0.2901876,0.2007504,0.1491791,0.1109618,0.06840979,1.113017e-05,GALAXY
1237649961385394553,22.57659,21.08959,19.57995,19.02149,18.63989,0.3410963,0.2657799,0.1838653,0.1366317,0.1016288,0.2684463,0.0001153756,GALAXY
1237649961385459835,19.94077,18.48236,17.69235,17.24613,16.99791,0.3820065,0.2976569,0.2059176,0.1530189,0.1138179,0.08644363,1.279077e-05,GALAXY
1237649961385459843,19.07614,17.98567,17.61724,17.37625,17.21694,0.3224826,0.2512763,0.1738317,0.1291756,0.09608293,0.02813586,5.016928e-06,GALAXY
1237649961385459888,20.05653,18.65845,17.74319,17.28599,16.9873,0.3318458,0.258572,0.1788789,0.1329262,0.09887267,0.1940549,1.334483e-05,GALAXY
1237649961385459912,22.97034,20.64996,18.86471,18.19165,17.79225,0.3712299,0.2892599,0.2001086,0.1487021,0.1106071,0.3300095,6.626314e-05,GALAXY
1237649961385460059,21.47018,20.77311,19.67686,19.30905,18.91219,0.3246688,0.2529797,0.1750102,0.1300513,0.0967343,0.3641937,2.846466e-05,GALAXY
1237649961921347836,20.39516,18.2808,17.0688,16.5617,16.18619,0.3973662,0.309625,0.2141972,0.1591714,0.1183943,0.1643667,3.443314e-05,GALAXY
1237649961921347857,20.47998,18.28117,17.01479,16.46789,16.04978,0.4592112,0.3578143,0.2475343,0.1839445,0.1368209,0.1631118,3.590462e-05,GALAXY
1237649961385460118,22.27354,21.24325,19.69073,19.01425,18.56159,0.3492075,0.2721001,0.1882376,0.1398807,0.1040455,0.3169314,0.0001313799,GALAXY
1237649961385460194,21.3911,20.71713,19.80397,19.48866,19.13994,0.3331232,0.2595674,0.1795675,0.1334379,0.09925329,0.2624493,2.641632e-05,GALAXY
1237649961385460199,21.54494,20.45997,19.32784,18.75552,18.31004,0.3671432,0.2860755,0.1979057,0.1470652,0.1093895,0.2635824,2.738449e-05,GALAXY
1237649961385525348,18.92101,17.73141,17.17212,16.83107,16.65231,0.3204058,0.249658,0.1727123,0.1283437,0.09546416,0.06831241,1.091474e-05,GALAXY
1237649961385525522,21.16275,20.70552,19.74481,19.23618,18.82402,0.3559626,0.2773636,0.1918789,0.1425866,0.1060582,0.2691118,2.008127e-05,GALAXY
1237649961385525561,21.79906,20.62964,19.3435,18.72338,18.28882,0.3504521,0.2730699,0.1889085,0.1403793,0.1044164,0.264036,3.933457e-05,GALAXY
1237649961385525673,22.19588,21.11042,19.44641,18.6904,18.21302,0.3567263,0.2779588,0.1922906,0.1428925,0.1062858,0.404332,0.0001141726,GALAXY
1237649961385590916,23.2219,20.3839,18.86263,18.2862,17.92916,0.3287375,0.25615,0.1772034,0.1316811,0.09794656,0.3963428,6.781471e-05,GALAXY
1237649961385590980,19.91125,17.89255,16.90386,16.4754,16.1483,0.3238687,0.2523563,0.1745789,0.1297309,0.09649592,0.1581991,1.366792e-05,GALAXY
1237649961385591129,21.46203,21.09627,19.52757,18.93391,18.55137,0.3647592,0.2842179,0.1966206,0.1461102,0.1086791,0.2872588,3.833338e-05,GALAXY
1237649961385591223,22.19928,20.66879,19.25315,18.70402,18.41938,0.353628,0.2755445,0.1906204,0.1416514,0.1053626,0.2699452,6.832672e-05,GALAXY
1237649961385591244,21.71044,20.72944,19.5736,19.15011,18.6496,0.3362944,0.2620383,0.1812769,0.1347082,0.1001981,0.3671297,3.198944e-05,GALAXY
1237649961385591327,22.18519,20.90625,19.37513,18.78903,18.37497,0.3208727,0.2500218,0.1729639,0.1285308,0.09560326,0.3327854,8.331353e-05,GALAXY
1237649961385656375,18.51491,16.38247,15.40444,14.95589,14.61088,0.3451732,0.2689566,0.1860629,0.1382647,0.1028435,0.07076626,1.109419e-05,GALAXY
1237649961385656556,19.55839,18.29856,17.76233,17.34517,17.12144,0.3594927,0.2801143,0.1937818,0.1440006,0.10711,0.07654925,6.069568e-06,GALAXY
1237649961385656803,21.22644,20.19026,19.01035,18.4358,18.05074,0.3418204,0.2663441,0.1842556,0.1369217,0.1018446,0.317475,4.926273e-05,GALAXY
1237649961385721964,19.54259,18.22312,17.62274,17.22802,16.96991,0.4268873,0.3326277,0.2301103,0.1709966,0.1271901,0.06128567,7.415422e-06,GALAXY
1237649954408431753,20.23502,18.49331,17.46655,17.00236,16.70728,0.3378678,0.2632643,0.182125,0.1353384,0.1006669,0.1116415,2.733219e-05,GALAXY
1237649961385722067,19.34189,17.73284,16.89899,16.39699,16.04832,0.4287448,0.3340751,0.2311116,0.1717407,0.1277435,0.0594144,6.264524e-06,GALAXY
1237649961385722150,21.27002,20.67939,19.80742,19.45258,19.13754,0.3917367,0.3052386,0.2111626,0.1569165,0.116717,0.3646374,1.971741e-05,GALAXY
1237649961385722222,22.50647,21.09636,19.48579,18.93115,18.52309,0.3831229,0.2985267,0.2065194,0.1534661,0.1141506,0.3144742,6.811752e-05,GALAXY
1237649961385722234,21.7324,21.07362,19.84444,19.27207,18.96508,0.4012982,0.3126889,0.2163167,0.1607465,0.1195659,0.318216,8.213212e-05,GALAXY
1237649961385722286,22.44815,21.00802,19.67835,19.09845,18.75643,0.3832714,0.2986425,0.2065995,0.1535256,0.1141948,0.2136028,7.858375e-05,GALAXY
1237649961385722336,22.10462,20.89138,19.43891,18.82475,18.1908,0.400618,0.3121589,0.2159501,0.160474,0.1193632,0.3932215,0.0001256902,GALAXY
1237649961385787435,22.57361,19.79799,18.22385,17.60838,17.25161,0.4311421,0.335943,0.2324038,0.1727009,0.1284578,0.2721261,5.032049e-05,GALAXY
1237649961385787606,20.5027,19.39982,18.57078,18.009,17.64242,0.4761491,0.3710122,0.2566645,0.1907292,0.1418675,0.1647634,8.797852e-06,GALAXY
1237649961385787671,18.77032,17.6483,17.21077,16.9557,16.66606,0.4982842,0.3882597,0.2685962,0.1995958,0.1484626,0.04081289,9.154766e-06,GALAXY
1237649954409283674,20.65271,18.87351,17.73764,17.25787,16.92816,0.4583654,0.3571552,0.2470783,0.1836057,0.1365689,0.1562378,2.970081e-05,GALAXY
1237649954409283683,18.12226,16.54365,15.7008,15.23054,14.86301,0.4547115,0.3543081,0.2451087,0.182142,0.1354802,0.04138773,9.290982e-06,GALAXY
1237649961385787774,22.77662,20.98752,19.32098,18.73167,18.35252,0.4314654,0.3361949,0.2325781,0.1728304,0.1285541,0.2712765,6.812184e-05,GALAXY
1237649961385852987,19.80129,18.53064,17.77989,17.3742,17.04245,0.4121124,0.3211152,0.222146,0.1650783,0.1227879,0.1187436,1.202591e-05,GALAXY
1237649961385853034,19.6172,18.06757,17.06231,16.55262,16.1792,0.4311016,0.3359114,0.232382,0.1726847,0.1284457,0.1815609,2.387269e-05,GALAXY
1237649961385853136,21.2564,19.70154,17.86552,17.1993,16.78989,0.4269073,0.3326433,0.2301211,0.1710046,0.127196,0.3162084,5.000188e-05,GALAXY
1237649961385853184,21.5544,20.80416,19.59114,19.01837,18.64862,0.4383942,0.3415938,0.236313,0.1756059,0.1306185,0.3171037,4.405733e-05,GALAXY
1237649961385853256,22.13955,21.08073,19.81623,19.32612,19.01283,0.4345573,0.3386042,0.2342448,0.174069,0.1294753,0.2050444,9.406805e-05,GALAXY
1237649961385853262,22.07944,20.68302,19.15162,18.55926,18.07033,0.4400716,0.3429008,0.2372172,0.1762778,0.1311183,0.3163805,0.0001031826,GALAXY
1237649955483353172,21.3558,19.15982,17.89719,17.36487,16.94545,0.4440066,0.345967,0.2393383,0.177854,0.1322907,0.2111382,3.743319e-05,GALAXY
1237649961378840861,23.5999,22.40112,21.06656,20.10134,19.88264,0.1980039,0.1542833,0.1067325,0.07931368,0.0589948,0.5006346,0.0001340742,GALAXY
1237649961378841051,21.62478,21.45878,20.24579,19.13132,18.48924,0.2003263,0.1560929,0.1079843,0.08024394,0.05968675,0.7035293,0.0002290939,GALAXY
1237649961378906534,23.8155,22.63257,20.37055,19.38899,18.86949,0.2044358,0.159295,0.1101996,0.08189008,0.06091118,0.5976293,0.0001301415,GALAXY
1237649961378971964,24.493,21.63116,20.09325,19.19691,18.65924,0.2089111,0.1627821,0.1126119,0.08368271,0.06224456,0.4985782,9.97963e-05,GALAXY
1237649961385853315,22.53623,21.44969,19.67664,18.66833,18.0558,0.4181502,0.3258198,0.2254006,0.1674968,0.1245869,0.5273053,0.0001847872,GALAXY
1237649961385918672,20.4724,18.66652,17.52609,17.04743,16.71561,0.3972908,0.3095663,0.2141566,0.1591413,0.1183719,0.2007401,1.881519e-05,GALAXY
1237649961385918827,21.30202,20.6809,19.46667,18.98978,18.58227,0.4087918,0.3185278,0.220356,0.1637482,0.1217985,0.30864,6.447425e-05,GALAXY
1237649961385918927,21.09113,19.77662,18.61635,18.04173,17.63313,0.39082,0.3045243,0.2106685,0.1565493,0.1164439,0.2547341,4.811482e-05,GALAXY
1237649961385984123,20.45646,18.15752,16.78951,16.24091,15.8659,0.409008,0.3186963,0.2204726,0.1638348,0.121863,0.1969924,2.600717e-05,GALAXY
1237649961385984132,20.60629,18.46105,17.05626,16.52089,16.13313,0.4090395,0.3187208,0.2204896,0.1638474,0.1218724,0.1972136,2.461092e-05,GALAXY
1237649961922003238,20.74047,19.86234,18.85777,18.38145,18.13771,0.3781803,0.2946755,0.2038551,0.1514862,0.1126779,0.2685943,1.267223e-05,GALAXY
1237649961385984163,20.1557,17.10427,16.37022,15.93694,15.63813,0.4225532,0.3292506,0.227774,0.1692605,0.1258987,0.07675339,7.766269e-06,GALAXY
1237649961385984164,19.2482,18.55856,19.06417,19.31395,23.35737,0.4219757,0.3288006,0.2274628,0.1690292,0.1257267,0.07729637,6.191892e-06,GALAXY
1237649961385984176,19.80388,18.47838,17.90027,17.51863,17.3225,0.4309621,0.3358028,0.2323068,0.1726288,0.1284042,0.06831664,6.493195e-06,GALAXY
1237649961385984249,20.94184,18.95287,17.5505,17.00834,16.61357,0.4221744,0.3289554,0.2275698,0.1691088,0.1257859,0.1970729,3.471271e-05,GALAXY
1237649961385984259,21.85757,20.17297,18.65443,18.08096,17.70013,0.4402938,0.343074,0.237337,0.1763668,0.1311845,0.247967,6.794209e-05,GALAXY
1237649961385984266,19.83645,18.51452,17.8183,17.42508,17.20632,0.4457255,0.3473063,0.2402649,0.1785426,0.1328029,0.06831619,2.130088e-05,GALAXY
1237649961385984463,20.38924,19.35871,18.04408,17.55314,17.11252,0.4172119,0.3250887,0.2248948,0.167121,0.1243073,0.2197575,5.747045e-05,GALAXY
1237649961386049728,19.69899,18.31828,17.5208,17.06329,16.75545,0.4502291,0.3508154,0.2426925,0.1803465,0.1341447,0.1345865,8.299895e-06,GALAXY
1237649961386049736,22.51201,21.46736,20.14307,19.72204,19.4742,0.4125041,0.3214204,0.2223572,0.1652352,0.1229046,0.3309208,3.891439e-05,GALAXY
1237649961386049742,20.6111,18.61692,17.53005,17.06871,16.72663,0.4068097,0.3169834,0.2192876,0.1629542,0.121208,0.1350848,2.009379e-05,GALAXY
1237649961386049780,21.45085,19.95976,18.50088,17.92877,17.55094,0.4271909,0.3328643,0.230274,0.1711182,0.1272805,0.247706,5.624e-05,GALAXY
1237649961386049914,21.57501,20.3338,19.26045,18.86042,18.43357,0.4515977,0.3518819,0.2434303,0.1808948,0.1345525,0.2486725,2.868641e-05,GALAXY
1237649961386049936,21.39907,20.49644,19.40303,18.95395,18.6267,0.4514795,0.3517898,0.2433666,0.1808474,0.1345173,0.1965458,5.213305e-05,GALAXY
1237649961386050034,21.59729,20.561,19.1414,18.65229,18.18963,0.4362794,0.3399459,0.235173,0.1747588,0.1299884,0.2577933,6.607092e-05,GALAXY
1237649961386050098,21.96254,20.86568,19.7192,19.37723,19.10736,0.4191013,0.3265609,0.2259133,0.1678778,0.1248702,0.3708376,2.122947e-05,GALAXY
1237649961386115253,18.22937,16.95571,16.24224,15.82831,15.57498,0.4169477,0.3248828,0.2247524,0.1670151,0.1242286,0.05902837,9.190696e-06,GALAXY
1237649961386115560,22.3283,21.05857,19.41077,18.7114,18.34777,0.4054895,0.3159547,0.218576,0.1624254,0.1208146,0.3455603,9.780642e-05,GALAXY
1237649961386246231,18.54953,16.39472,15.36707,14.87604,14.53051,0.3736958,0.2911812,0.2014378,0.1496899,0.1113418,0.06444544,1.497752e-05,GALAXY
1237649961922265282,21.31154,18.34278,16.96887,16.44618,16.07976,0.3222086,0.2510628,0.173684,0.1290659,0.09600128,0.1933004,3.600991e-05,GALAXY
1237649961386246559,18.98365,17.86072,17.43091,17.22164,17.08865,0.3757584,0.2927884,0.2025497,0.1505161,0.1119563,0.01356224,1.833662e-05,GALAXY
1237649961386311758,21.73127,20.83843,19.33478,18.76939,18.35924,0.3668041,0.2858113,0.1977229,0.1469293,0.1092884,0.2464578,6.664354e-05,GALAXY
1237649961386311937,20.02312,18.15045,17.17413,16.72647,16.37276,0.37171,0.2896339,0.2003674,0.1488944,0.1107501,0.07659701,2.639032e-05,GALAXY
1237649961386312046,21.98178,20.96556,19.56642,19.01754,18.68423,0.3691935,0.2876731,0.1990109,0.1478864,0.1100003,0.3626927,5.577736e-05,GALAXY
1237649961386377340,20.63213,18.58619,17.5564,17.09019,16.71254,0.3818935,0.2975689,0.2058568,0.1529736,0.1137843,0.1209937,3.110415e-05,GALAXY
1237649961386377526,22.00903,20.64634,19.11913,18.55924,18.18588,0.3719174,0.2897955,0.2004792,0.1489775,0.1108119,0.2390312,7.288526e-05,GALAXY
1237649961386377602,22.0698,20.67644,19.1585,18.55493,18.209,0.3945601,0.3074386,0.2126846,0.1580474,0.1175583,0.3037156,7.807982e-05,GALAXY
1237649961386377622,22.41157,21.44474,19.88625,19.28333,18.66299,0.3955771,0.308231,0.2132328,0.1584548,0.1178613,0.4069768,0.0001553072,GALAXY
1237649961386377677,21.39731,21.09746,19.85161,19.41661,18.93504,0.4203124,0.3275046,0.2265662,0.1683629,0.1252311,0.4215234,0.0001071295,GALAXY
1237649961386377682,22.1654,20.94809,19.72959,19.19661,18.78806,0.4198265,0.3271259,0.2263042,0.1681683,0.1250863,0.3037767,2.329043e-05,GALAXY
1237649961386442948,21.63392,20.83823,19.85145,19.44866,19.19974,0.4401771,0.342983,0.2372741,0.17632,0.1311497,0.2481389,1.246435e-05,GALAXY
1237649961922396342,21.21105,18.43498,17.17976,16.62759,16.28607,0.3909217,0.3046036,0.2107233,0.15659,0.1164742,0.1644115,2.767633e-05,GALAXY
1237649961386508404,18.09435,16.83328,16.2991,15.97336,15.79478,0.4694278,0.365775,0.2530414,0.1880369,0.1398649,0.0376408,9.082123e-06,GALAXY
